state_name;created_at;grade;id;language;national_avg;question;state_avg;state_id;subject_code;total_student;updated_at
Arunachal Pradesh;;10;4452;math;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;31.99904;12;M1011;0;
Arunachal Pradesh;;10;4489;math;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;22.538645;12;M1012;0;
Arunachal Pradesh;;10;4526;sci;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;36.790565;12;SCI1001;0;
Arunachal Pradesh;;10;4563;sci;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;37.82689;12;SCI1002;0;
Arunachal Pradesh;;10;4600;sci;40.16393;Relates processes and phenomena with causes and effects;43.286392;12;SCI1003;0;
Arunachal Pradesh;;10;4637;sci;35.628475;Explains processes and phenomena.;35.11862;12;SCI1004;0;
Arunachal Pradesh;;10;4674;sci;29.918556;Analyses and interprets data, graphs, and figures;29.143602;12;SCI1005;0;
Arunachal Pradesh;;10;4711;sci;28.238886;Calculates using the data given;27.564072;12;SCI1006;0;
Arunachal Pradesh;;10;4748;sci;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;35.37011;12;SCI1007;0;
Arunachal Pradesh;;10;4785;sci;32.583794;Applies learning to hypothetical situations;35.51156;12;SCI1008;0;
Arunachal Pradesh;;10;4822;sci;36.140385;Applies scientific concepts in daily life and solving problems;37.028435;12;SCI1009;0;
Arunachal Pradesh;;10;4859;sci;28.161814;Derives formulae, equations, and laws;28.536095;12;SCI1010;0;
Arunachal Pradesh;;10;4896;sst;33.983433;Recognises and retrieves facts, figures, and narrate processes.;36.634678;12;SST1001;0;
Arunachal Pradesh;;10;4933;sst;36.572113;Classifies and compares events, facts, data, and figures.;40.4085;12;SST1002;0;
Arunachal Pradesh;;10;4970;sst;35.907436;Explains cause and effect relationship between phenomena, events, and their occurrence.;36.898106;12;SST1003;0;
Arunachal Pradesh;;10;5007;sst;33.303093;Analyses and evaluates information.;35.753284;12;SST1004;0;
Arunachal Pradesh;;10;5044;sst;41.890568;Interprets.;46.83732;12;SST1005;0;
Arunachal Pradesh;;10;5081;sst;27.184587;Draws interlinkages within Social Science.;28.281816;12;SST1006;0;
Arunachal Pradesh;;10;5118;sst;51.316265;Identifies assumptions, biases, prejudices, or stereotypes about various aspects.;52.718792;12;SST1007;0;
Arunachal Pradesh;;10;5155;sst;45.048756;Demonstrates inquisitiveness, enquiry.;49.858627;12;SST1008;0;
Arunachal Pradesh;;10;5192;sst;28.27952;Constructs views, arguments, and ideas on the basis of collected or given information.;25.751467;12;SST1009;0;
Arunachal Pradesh;;10;5229;sst;35.440754;Extrapolates and predicts events and phenomena.;47.12541;12;SST1010;0;
Arunachal Pradesh;;10;5266;sst;44.899364;Illustrates decision making/problem solving skills.;50.500324;12;SST1011;0;
Arunachal Pradesh;;10;5303;sst;37.20472;Shows sensitivity and appreciation skills.;39.39897;12;SST1012;0;
Nagaland;;3;13;language;63.63026186;Reads small texts with comprehension i.e., identifies main ideas, details,sequence and draws conclusions;60.32282816;13;L304;0;
Nagaland;;3;50;language;58.37958018;Reads printed scripts on the classroom walls: poems, posters, charts etc.;58.2599392;13;L312;0;
Nagaland;;3;87;math;44.86014936;Reads and writes numbers up to 999 using place value;35.88638641;13;M301;0;
Nagaland;;3;124;math;69.59105659;Compares numbers up to 999 based on their place values;63.16455052;13;M302;0;
Nagaland;;3;161;math;53.09433594;Solves simple daily life problems using addition and subtraction of three digit numbers with and without regrouping;47.4478041;13;M303;0;
Nagaland;;3;198;math;61.36625068;Constructs and uses the multiplication facts (up till 10) in daily life situations;51.43444254;13;M304;0;
Nagaland;;3;235;math;52.62719893;Analyses and applies an appropriate number operation in the situation/ context;45.265554;13;M305;0;
Nagaland;;3;272;math;47.12859715;Explains the meaning of division facts by equal grouping/sharing and finds it by repeated subtraction;40.97493434;13;M306;0;
Nagaland;;3;309;math;43.42736751;Identifies and makes 2D-shapes by paper folding. paper cutting on the dot grid, using straight lines etc.;35.9027797;13;M309;0;
Nagaland;;3;346;math;55.87288305;Fills a given region leaving no gaps using a tile of a given shape;52.78614854;13;M311;0;
Nagaland;;3;383;math;50.42683159;Estimates and measures length and distance using standard units like centimeters or meters & identifies relationships;45.35962662;13;M312;0;
Nagaland;;3;420;math;71.18972678;Reads the time correctly to the hour using a clock/watch;66.6027457;13;M317;0;
Nagaland;;3;457;math;56.32346284;Extends patterns in simple shapes and numbers;48.5878606;13;M318;0;
Nagaland;;3;494;math;52.83858721;Records data using tally marks, represents pictorially and draws;49.92449521;13;M319;0;
Nagaland;;3;531;evs;61.58180576;Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.;62.65740935;13;EVS302;0;
Nagaland;;3;568;evs;51.2573532;Identifies relationships with and among family members;45.8260481;13;EVS303;0;
Nagaland;;3;605;evs;65.20640349;Identifies objects, signs (vessels, stoves, transport, means of communication, transport, signboards etc.), places (types of houses/shelters, bus stand, petrol pump etc.) activities (works people do, cooking processes, etc.) at home/school/ neighborhoods;63.21005012;13;EVS304;0;
Nagaland;;3;642;evs;52.05501548;Describes need of food for people of different age groups, animals/birds, availability of food and water and use of water at home and surroundings.;52.20797474;13;EVS305;0;
Nagaland;;3;679;evs;63.03021748;Groups objects, birds, animals, features, activities according to differences/ similarities using different senses. (e.g. appearance/place of living/ food/ movement/ likes-dislikes/ any other features);61.57556807;13;EVS307;0;
Nagaland;;3;716;evs;65.92871657;Identifies directions, location of objects/places in simple maps using signs/symbols/ verbally;67.80253673;13;EVS309;0;
Nagaland;;3;753;evs;67.30950727;Guesses properties, estimates quantities of materials/activities in daily life and verifies using symbols/non-standard units;66.71164349;13;EVS310;0;
Nagaland;;3;790;evs;53.9116383;Records observations, experiences, information on objects/activities/places visited in different ways and predicts patterns etc;46.22534576;13;EVS311;0;
Nagaland;;3;827;evs;42.74752998;Observes rules in games (local, indoor, outdoor);40.96767904;13;EVS313;0;
Nagaland;;3;864;evs;62.992927;Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.;63.90154548;13;EVS314;0;
Nagaland;;5;901;language;55.19833154;Reads text with comprehension, locates details and sequence of events;53.00248484;13;L508;0;
Nagaland;;5;938;math;44.80937633;Applies operations of numbers in daily life situations;35.00403271;13;M401;0;
Nagaland;;5;975;math;35.91642014;Explores the area and perimeter of simple geometrical shapes (triangle, rectangle, square) in terms of given shape as a unit;26.97561086;13;M412;0;
Nagaland;;5;1012;math;47.38427343;Calculates time intervals/duration of familiar daily life events by using forward or backward counting/addition and subtraction;38.38033808;13;M418;0;
Nagaland;;5;1049;math;41.97566973;Represent the collected information in tables and bar graphs and draws inferences from these;36.29163148;13;M421;0;
Nagaland;;5;1086;math;55.23289532;Reads and writes numbers bigger than 1000 being used in her/his surroundings;53.01453753;13;M501;0;
Nagaland;;5;1123;math;45.75788074;Estimates sum, difference, product and quotient of numbers and verifies the same using different strategies like using standard algorithms or breaking a number and then using operation;40.64817236;13;M504;0;
Nagaland;;5;1160;math;54.99199454;Finds the number corresponding to part of a collection;51.01114719;13;M505;0;
Nagaland;;5;1197;math;38.21900005;Identifies and forms equivalent fractions of a given fraction;29.36279693;13;M506;0;
Nagaland;;5;1234;math;42.81734551;Converts fractions into decimals and vice versa;30.0385578;13;M508;0;
Nagaland;;5;1271;math;47.78604298;Classifies angles into right angle, acute angle, obtuse angle and represents the same by drawing and tracing;40.05288119;13;M509;0;
Nagaland;;5;1308;math;37.85880312;Relates different commonly used larger and smaller units of length, weight and volume and converts larger units to smaller units and vice versa;30.48417487;13;M512;0;
Nagaland;;5;1345;math;40.81815671;Estimates the volume of a solid body in known units.;28.79074062;13;M513;0;
Nagaland;;5;1382;math;43.34404251;Applies the four fundamental arithmetic operations in solving problems involving money, length, mass, capacity and time intervals;31.34627473;13;M514;0;
Nagaland;;5;1419;math;45.86787489;Identifies the pattern in triangular numbers and square number;36.3398582;13;M515;0;
Nagaland;;5;1456;math;46.13490504;Collects data related to various daily life situations. represents it in tabular form and as bar graphs and interprets it;45.26156438;13;M516;0;
Nagaland;;5;1493;evs;50.14524069;Identifies relationship with and among family members in extended family;45.33102567;13;EVS403;0;
Nagaland;;5;1530;evs;49.89861061;Records observations/experiences/information for objects, activities, phenomena, places visited in different ways and predicts patterns and activities/ phenomena;40.95740338;13;EVS410;0;
Nagaland;;5;1567;evs;44.74807312;Explains the super senses and unusual features (sight, smell, hear, sleep, sound, etc.) of animals and their responses to light, sound, food etc.;45.66315666;13;EVS501;0;
Nagaland;;5;1604;evs;50.13567716;Describes the interdependence among animals, plants and humans;48.65405598;13;EVS503;0;
Nagaland;;5;1641;evs;47.79471283;Explains the role and functions of different institutions in daily life (Bank, Panchayat, cooperatives. police station, etc.);40.5636704;13;EVS504;0;
Nagaland;;5;1678;evs;48.43736914;Establishes linkages among terrain, climate, resources (food, water, shelter, livelihood) and cultural life. (e.g. life in distant/difficult areas like hot/cold deserts);45.39360192;13;EVS505;0;
Nagaland;;5;1715;evs;47.96151678;Groups objects, materials, activities for features/properties such as shape, taste, color , texture, sound, traits etc.;46.82839059;13;EVS506;0;
Nagaland;;5;1752;evs;47.34214092;Traces the changes in practices, customs, techniques of past and present through coins, paintings, monuments, museum etc. and interacting with elders;39.06324837;13;EVS507;0;
Nagaland;;5;1789;evs;47.79993589;Guesses (properties, conditions of phenomena), estimates spatial quantities (distance, area, volume, weight etc. ) and time in simple standard units and verifies using simple tools/set ups;39.64336223;13;EVS508;0;
Nagaland;;5;1826;evs;55.3338799;Records observations/experiences/information in an organized manner (e.g. in tables/ sketches/ bar graphs/ pie charts) and predicts patterns in activities/ phenomena (e.g. floating, sinking, mixing, evaporation , germination, spoilage) to establish relation between cause and effect.;50.05187571;13;EVS509;0;
Nagaland;;5;1863;evs;45.21567946;Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location;43.36133756;13;EVS510;0;
Nagaland;;5;1900;evs;53.66416907;Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society;54.86674447;13;EVS512;0;
Nagaland;;5;1937;evs;35.25714569;Suggests ways for hygiene, health, managing waste. disaster/emergency situations and protecting/saving resources;28.20426454;13;EVS513;0;
Nagaland;;8;1974;language;52.97309821;Read textual/non-textual materials with comprehension and identifies the details, characters, main idea and sequence of ideas and events while reading;57.38572472;13;L813;0;
Nagaland;;8;2011;math;49.36112431;Solves problems involving large numbers by applying appropriate operations;44.43180163;13;M601;0;
Nagaland;;8;2048;math;47.59097545;Solves problems on daily life situations involving addition and subtraction of fractions / decimals;41.67289042;13;M606;0;
Nagaland;;8;2085;math;28.73591711;Finds out the perimeter and area of rectangular objects in the surroundings like floor of the class room, surfaces of a chalk box etc.;20.97328042;13;M620;0;
Nagaland;;8;2122;math;40.79030337;Arranges given/collected information in the form of table, pictograph and bar graph and interprets them;38.87284042;13;M621;0;
